2025-09-30, 05:34:45, 195000000, 196000000, 1000000.00, 1, 4.68, 4.68
2025-09-30, 05:34:45, 196000000, 197000000, 1000000.00, 1, 3.06, 3.06
2025-09-30, 05:34:45, 197000000, 198000000, 1000000.00, 1, 3.16, 3.16
2025-09-30, 05:34:45, 198000000, 199000000, 1000000.00, 1, 21.17, 21.17
2025-09-30, 05:34:45, 199000000, 200000000, 1000000.00, 1, 20.39, 20.39
2025-09-30, 05:34:45, 200000000, 201000000, 1000000.00, 1, 20.58, 20.58
2025-09-30, 05:34:45, 201000000, 202000000, 1000000.00, 1, 20.70, 20.70
2025-09-30, 05:34:45, 202000000, 203000000, 1000000.00, 1, 20.37, 20.37
2025-09-30, 05:34:45, 203000000, 204000000, 1000000.00, 1, 20.88, 20.88
2025-09-30, 05:34:45, 204000000, 205000000, 1000000.00, 1, 18.04, 18.04
2025-09-30, 05:34:45, 205000000, 206000000, 1000000.00, 1, 17.71, 17.71
2025-09-30, 05:34:45, 206000000, 207000000, 1000000.00, 1, 13.29, 13.29
2025-09-30, 05:34:45, 207000000, 208000000, 1000000.00, 1, 19.44, 19.44
2025-09-30, 05:34:45, 208000000, 209000000, 1000000.00, 1, 20.13, 20.13
2025-09-30, 05:34:45, 209000000, 210000000, 1000000.00, 1, 16.67, 16.67
2025-09-30, 05:34:45, 210000000, 211000000, 1000000.00, 1, 19.08, 19.08
2025-09-30, 05:34:45, 211000000, 212000000, 1000000.00, 1, 19.42, 19.42
2025-09-30, 05:34:45, 212000000, 213000000, 1000000.00, 1, 20.29, 20.29
2025-09-30, 05:34:45, 213000000, 214000000, 1000000.00, 1, 19.77, 19.77
2025-09-30, 05:34:45, 214000000, 215000000, 1000000.00, 1, 19.85, 19.85
2025-09-30, 05:34:45, 215000000, 216000000, 1000000.00, 1, 20.03, 20.03
2025-09-30, 05:34:45, 216000000, 217000000, 1000000.00, 1, -3.98, -3.98
2025-09-30, 05:34:45, 217000000, 218000000, 1000000.00, 1, -2.85, -2.85
2025-09-30, 05:34:45, 218000000, 219000000, 1000000.00, 1, -6.21, -6.21
2025-09-30, 05:34:45, 219000000, 220000000, 1000000.00, 1, -7.27, -7.27
2025-09-30, 05:34:45, 220000000, 221000000, 1000000.00, 1, -8.11, -8.11
2025-09-30, 05:34:45, 221000000, 222000000, 1000000.00, 1, -8.61, -8.61
2025-09-30, 05:34:45, 222000000, 223000000, 1000000.00, 1, -9.73, -9.73
2025-09-30, 05:34:45, 223000000, 224000000, 1000000.00, 1, -10.06, -10.06
2025-09-30, 05:34:45, 224000000, 225000000, 1000000.00, 1, -9.89, -9.89
2025-09-30, 05:34:45, 225000000, 226000000, 1000000.00, 1, -10.32, -10.32
2025-09-30, 05:34:45, 226000000, 227000000, 1000000.00, 1, -11.31, -11.31
2025-09-30, 05:34:45, 227000000, 228000000, 1000000.00, 1, -11.91, -11.91
2025-09-30, 05:34:45, 228000000, 229000000, 1000000.00, 1, -12.26, -12.26
2025-09-30, 05:34:45, 229000000, 230000000, 1000000.00, 1, -12.65, -12.65
2025-09-30, 05:34:45, 230000000, 231000000, 1000000.00, 1, -13.39, -13.39
2025-09-30, 05:34:45, 231000000, 232000000, 1000000.00, 1, -14.00, -14.00
2025-09-30, 05:34:45, 232000000, 233000000, 1000000.00, 1, -14.21, -14.21
2025-09-30, 05:34:45, 233000000, 234000000, 1000000.00, 1, -14.56, -14.56
2025-09-30, 05:34:45, 234000000, 235000000, 1000000.00, 1, -14.43, -14.43
2025-09-30, 05:34:45, 235000000, 236000000, 1000000.00, 1, -14.28, -14.28
2025-09-30, 05:34:45, 236000000, 237000000, 1000000.00, 1, -15.21, -15.21
2025-09-30, 05:34:45, 237000000, 238000000, 1000000.00, 1, -15.32, -15.32
2025-09-30, 05:34:45, 238000000, 239000000, 1000000.00, 1, -15.78, -15.78
2025-09-30, 05:34:45, 239000000, 240000000, 1000000.00, 1, -15.75, -15.75
2025-09-30, 05:34:45, 240000000, 241000000, 1000000.00, 1, -16.18, -16.18
2025-09-30, 05:34:45, 241000000, 242000000, 1000000.00, 1, -16.25, -16.25
2025-09-30, 05:34:45, 242000000, 243000000, 1000000.00, 1, -13.91, -13.91
2025-09-30, 05:34:45, 243000000, 244000000, 1000000.00, 1, -14.81, -14.81
2025-09-30, 05:34:45, 244000000, 245000000, 1000000.00, 1, -13.75, -13.75
2025-09-30, 05:34:45, 245000000, 246000000, 1000000.00, 1, -15.15, -15.15
2025-09-30, 05:34:45, 246000000, 247000000, 1000000.00, 1, -14.47, -14.47
2025-09-30, 05:34:45, 247000000, 248000000, 1000000.00, 1, -15.25, -15.25
2025-09-30, 05:34:45, 248000000, 249000000, 1000000.00, 1, -10.30, -10.30
2025-09-30, 05:34:45, 249000000, 250000000, 1000000.00, 1, -9.69, -9.69
2025-09-30, 05:34:45, 250000000, 251000000, 1000000.00, 1, -12.58, -12.58
2025-09-30, 05:34:45, 251000000, 252000000, 1000000.00, 1, -11.95, -11.95
2025-09-30, 05:34:45, 252000000, 253000000, 1000000.00, 1, -12.05, -12.05
2025-09-30, 05:34:45, 253000000, 254000000, 1000000.00, 1, -12.09, -12.09
2025-09-30, 05:34:45, 254000000, 255000000, 1000000.00, 1, -12.79, -12.79
2025-09-30, 05:34:45, 255000000, 256000000, 1000000.00, 1, -10.75, -10.75
2025-09-30, 05:34:45, 256000000, 257000000, 1000000.00, 1, -11.91, -11.91
2025-09-30, 05:34:45, 257000000, 258000000, 1000000.00, 1, -12.39, -12.39
2025-09-30, 05:34:45, 258000000, 259000000, 1000000.00, 1, -11.85, -11.85
2025-09-30, 05:34:45, 259000000, 260000000, 1000000.00, 1, -9.95, -9.95
2025-09-30, 05:34:45, 260000000, 261000000, 1000000.00, 1, -12.16, -12.16
2025-09-30, 05:34:45, 261000000, 262000000, 1000000.00, 1, -12.91, -12.91
2025-09-30, 05:34:45, 262000000, 263000000, 1000000.00, 1, -11.94, -11.94
2025-09-30, 05:34:45, 263000000, 264000000, 1000000.00, 1, -11.55, -11.55
2025-09-30, 05:34:45, 264000000, 265000000, 1000000.00, 1, -11.69, -11.69
2025-09-30, 05:34:45, 265000000, 266000000, 1000000.00, 1, -12.53, -12.53
2025-09-30, 05:34:45, 266000000, 267000000, 1000000.00, 1, -11.18, -11.18
2025-09-30, 05:34:45, 267000000, 268000000, 1000000.00, 1, -11.62, -11.62
2025-09-30, 05:34:45, 268000000, 269000000, 1000000.00, 1, -11.95, -11.95
2025-09-30, 05:34:45, 269000000, 270000000, 1000000.00, 1, -11.44, -11.44
2025-09-30, 05:34:45, 270000000, 271000000, 1000000.00, 1, -11.10, -11.10
2025-09-30, 05:34:45, 271000000, 272000000, 1000000.00, 1, -9.69, -9.69
2025-09-30, 05:34:45, 272000000, 273000000, 1000000.00, 1, -9.10, -9.10
2025-09-30, 05:34:45, 273000000, 274000000, 1000000.00, 1, -9.71, -9.71
2025-09-30, 05:34:45, 274000000, 275000000, 1000000.00, 1, -8.74, -8.74
2025-09-30, 05:34:45, 275000000, 276000000, 1000000.00, 1, -7.57, -7.57
2025-09-30, 05:34:45, 276000000, 277000000, 1000000.00, 1, -8.69, -8.69
2025-09-30, 05:34:45, 277000000, 278000000, 1000000.00, 1, -11.32, -11.32
